"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"15",425794,"Wainwright, Adam","2021-07-21","84","17.9","0.250","0.250","0.333","0.500","0.310","0.267","0.271","1","4","91.9","16.7","2659","81.4","81.29","1","7","8","-0.1","6.51","113","141","100","136","293","308","289"
"14",425794,"Wainwright, Adam","2021-06-03","105","13.3","0.500","0.250","0.667","0.750","0.530","0.422","0.401","2","4","99.8","8.7","2635","83.1","83.37","1","7","7","0.3","6.52","111","151","120","146","295","311","308"
"14",425794,"Wainwright, Adam","2021-09-18","93","15.1","0.250","0.250","0.333","0.500","0.310","0.425","0.451","1","4","90.0","20.3","2425","82.1","82.34","0","3","11","0.2","6.48","122","160","113","147","299","329","308"
"14",425794,"Wainwright, Adam","2021-07-27","87","16.1","0.250","0.000","0.250","0.250","0.314","0.436","0.395","1","4","87.3","-9.0","2493","80.8","81.04","0","5","9","0.2","6.38","108","148","109","148","297","314","286"
"14",425794,"Wainwright, Adam","2021-06-20","111","12.6","0.250","0.250","0.500","0.500","0.310","0.116","0.128","1","4","79.2","19.0","2626","81.5","81.79","2","5","9","0.3","6.46","121","150","117","150","303","310","299"
"14",425794,"Wainwright, Adam","2021-04-26","107","13.1","0.250","0.000","0.250","0.250","0.220","0.221","0.224","1","4","82.6","20.0","2498","83.8","84.27","0","7","7","0.5","6.55","102","151","117","146","300","318","301"
"13",425794,"Wainwright, Adam","2021-07-06","97","13.4","0.250","0.250","0.250","0.500","0.387","0.398","0.344","1","4","87.8","-8.5","2297","84.3","73.43","0","5","8","-10.9","6.51","115","154","120","150","294","322","304"
"13",425794,"Wainwright, Adam","2021-05-23","101","12.9","0.000","0.000","0.000","0.000","0.000","0.239","0.192","0","3","95.7","12.5","2554","79.3","79.23","0","4","9","-0.1","6.45","126","158","113","151","298","326","297"
"12",425794,"Wainwright, Adam","2021-05-09","113","10.6","0.000","0.000","0.000","0.000","0.173","0.227","0.073","0","3","66.8","-25.7","2537","81.3","81.42","0","3","9","0.1","6.53","108","155","123","149","297","315","281"
"12",425794,"Wainwright, Adam","2021-07-01","110","10.9","0.000","0.000","0.000","0.000","0.000","0.138","0.130","0","3","85.4","-1.0","2441","82.9","83.64","0","6","6","0.7","6.45","109","155","118","148","314","338","298"
"12",425794,"Wainwright, Adam","2021-08-17","97","12.4","0.250","0.000","0.250","0.250","0.220","0.481","0.426","1","4","90.1","24.8","2294","82.7","83.03","0","8","4","0.3","6.46","108","157","129","148","305","327","300"
"12",425794,"Wainwright, Adam","2021-09-08","104","11.5","0.000","0.000","0.000","0.000","0.000","0.241","0.135","0","3","80.3","7.0","2303","85.6","86.13","2","6","6","0.5","6.59","124","164","118","148","298","327","297"
"11",425794,"Wainwright, Adam","2021-05-03","93","11.8","0.333","0.000","0.333","0.333","0.293","0.210","0.224","1","3","77.1","12.7","2341","84.3","84.96","1","7","4","0.7","6.59","101","149","118","147","301","329","309"
"10",425794,"Wainwright, Adam","2021-04-20","100","10.0","0.000","0.000","0.000","0.000","0.000","0.026","0.019","0","3","89.0","-27.0","2641","81.4","81.59","3","5","5","0.2","6.66","120","153","103","150","284","307","297"
"10",425794,"Wainwright, Adam","2021-06-26","102","9.8","0.000","0.000","0.000","0.000","0.000","0.231","0.257","0","3","97.8","-3.5","2421","81.8","82.08","1","4","6","0.3","6.48","126","158","110","152","289","300","288"
"10",425794,"Wainwright, Adam","2021-08-01","85","11.8","0.250","0.250","0.250","0.500","0.310","0.278","0.250","1","4","82.4","10.3","2416","80.0","80.06","0","5","5","0.1","6.43","127","160","101","148","300","316","297"
"9",425794,"Wainwright, Adam","2021-08-28","93","9.7","0.250","0.000","0.333","0.250","0.220","0.472","0.415","1","4","97.0","11.0","2505","80.6","81.02","1","5","4","0.4","6.39","102","150","102","146","295","309","287"
"9",425794,"Wainwright, Adam","2021-08-11","88","10.2","0.250","0.000","0.333","0.250","0.220","0.483","0.384","1","4","105.6","13.3","2632","79.4","79.52","1","5","4","0.1","6.33","93","142","105","148","297","318","294"
"9",425794,"Wainwright, Adam","2021-08-06","96","9.4","0.250","0.250","0.333","0.500","0.310","0.170","0.179","1","4","95.7","-9.0","2398","84.5","84.60","1","5","4","0.1","6.43","121","156","118","151","294","301","283"
