"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"14",425794,"Wainwright, Adam","2021-09-03","105","13.3","0.000","0.000","0.000","0.000","0.000","0.032","0.031","0","3","75.6","14.5","2258","83.5","83.69","0","6","8","0.2","6.36","129","157","128","150","302","327","301"
"14",425794,"Wainwright, Adam","2021-05-29","93","15.1","0.250","0.250","0.250","0.500","0.310","0.575","0.503","1","4","96.6","13.3","2679","81.5","81.42","0","4","10","-0.1","6.43","129","157","120","152","300","317","299"
"14",425794,"Wainwright, Adam","2021-06-14","105","13.3","0.000","0.000","0.000","0.000","0.000","0.133","0.146","0","3","96.6","2.0","2585","80.7","80.77","2","7","7","0.1","6.43","123","156","120","151","298","312","303"
"14",425794,"Wainwright, Adam","2021-07-01","110","12.7","0.500","0.250","0.500","0.750","0.530","0.641","0.579","2","4","96.4","13.0","2378","85.8","86.57","0","6","8","0.8","6.44","99","146","111","147","310","339","298"
"14",425794,"Wainwright, Adam","2021-07-16","88","15.9","0.250","0.750","0.000","1.000","0.502","0.457","0.241","1","4","100.1","33.0","2482","80.2","80.39","2","6","8","0.2","6.46","123","165","109","151","301","330","293"
"14",425794,"Wainwright, Adam","2021-08-01","85","16.5","0.000","0.000","0.000","0.000","0.000","0.051","0.044","0","3","83.8","26.0","2496","82.3","82.57","2","6","8","0.3","6.48","117","155","122","148","304","327","301"
"14",425794,"Wainwright, Adam","2021-08-22","106","13.2","0.000","0.000","0.000","0.000","0.000","0.083","0.091","0","3","88.9","17.0","2592","80.6","80.51","3","7","7","-0.1","6.36","125","174","116","150","297","324","298"
"13",425794,"Wainwright, Adam","2021-06-03","105","12.4","0.250","0.250","0.250","0.500","0.310","0.649","0.414","1","4","77.5","8.0","2654","84.0","84.22","1","5","8","0.2","6.57","118","161","116","146","299","311","308"
"13",425794,"Wainwright, Adam","2021-05-09","113","11.5","0.000","0.000","0.000","0.000","0.000","0.084","0.062","0","3","89.7","12.5","2338","82.4","82.49","1","4","9","0.1","6.52","123","171","118","152","297","321","302"
"13",425794,"Wainwright, Adam","2021-05-15","92","14.1","0.250","0.000","0.250","0.250","0.220","0.397","0.437","1","4","92.6","23.3","2411","82.6","82.48","1","6","7","-0.1","6.46","105","157","123","151","301","321","295"
"12",425794,"Wainwright, Adam","2021-04-14","85","14.1","0.000","0.000","0.000","0.000","0.000","0.133","0.145","0","3","68.2","41.0","2508","81.5","81.49","4","6","6","0.0","6.50","107","155","114","147","296","309","283"
"12",425794,"Wainwright, Adam","2021-04-08","94","12.8","0.000","0.000","0.000","0.000","0.000","0.029","0.031","0","3","94.3","-22.0","2455","80.2","80.38","2","6","6","0.2","6.59","119","155","110","150","297","315","295"
"12",425794,"Wainwright, Adam","2021-09-08","104","11.5","0.000","0.000","0.000","0.000","0.000","0.368","0.383","0","3","91.0","0.0","2361","82.8","83.53","0","3","9","0.7","6.53","121","158","128","149","300","328","298"
"11",425794,"Wainwright, Adam","2021-07-21","84","13.1","0.000","0.000","0.000","0.000","0.000","0.169","0.183","0","3","86.6","15.0","2453","80.7","81.14","1","6","5","0.4","6.56","121","157","117","151","303","328","300"
"9",425794,"Wainwright, Adam","2021-08-11","88","10.2","0.000","0.000","0.000","0.000","0.000","0.034","0.037","0","3","64.9","-3.0","2429","77.6","77.36","1","5","4","-0.2","6.26","131","163","107","153","297","318","295"
"9",425794,"Wainwright, Adam","2021-04-26","107","8.4","0.333","0.000","0.333","0.333","0.293","0.585","0.634","1","3","103.3","5.7","2452","81.3","81.60","1","4","5","0.3","6.49","126","176","114","152","306","337","321"
"7",425794,"Wainwright, Adam","2021-04-20","100","7.0","0.000","0.000","0.000","0.000","0.000","0.346","0.363","0","3","91.4","-5.3","2378","80.7","81.01","0","4","3","0.3","6.64","110","155","121","147","304","323","306"
"6",425794,"Wainwright, Adam","2021-06-09","95","6.3","0.000","0.000","0.000","0.000","0.000","0.194","0.210","0","3","93.3","-12.0","2309","83.1","83.63","0","3","3","0.5","6.55","123","155","111","151","294","313","299"
