"pitches","player_id","player_name","game_date","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"28",554430,"Wheeler, Zack","2021-06-22","73","38.4","0.500","0.167","0.600","0.667","0.532","0.262","0.187","3","6","81.5","0.0","2313","90.9","92.42","2","13","15","1.5","7.16","102","151","113","148","298","329","291"
"28",608331,"Fried, Max","2021-07-10","92","30.4","0.400","0.000","0.667","0.400","0.408","0.377","0.334","2","5","92.6","4.3","2486","87.1","86.90","4","10","18","-0.2","6.35","105","151","116","150","321","319","292"
"27",543135,"Eovaldi, Nathan","2021-04-14","82","32.9","0.500","0.000","0.600","0.500","0.480","0.340","0.290","3","6","85.6","-10.4","2230","90.8","91.24","3","16","11","0.4","6.59","106","143","109","146","299","321","295"
"26",621111,"Buehler, Walker","2021-08-03","113","23.0","0.400","0.400","0.500","0.800","0.497","0.343","0.346","2","5","94.5","11.0","2416","91.7","92.11","1","10","16","0.4","6.27","109","151","106","148","294","312","290"
"26",621111,"Buehler, Walker","2021-06-02","103","25.2","0.400","0.200","0.667","0.600","0.424","0.191","0.174","2","5","95.3","37.7","2657","92.4","92.68","4","14","12","0.3","6.42","105","156","122","154","301","318","293"
"26",663556,"McClanahan, Shane","2021-06-09","77","33.8","0.400","0.800","0.500","1.200","0.657","0.482","0.322","2","5","98.4","11.7","2308","90.6","91.33","6","13","13","0.7","6.89","109","153","119","152","306","318","292"
"25",592836,"Walker, Taijuan","2021-04-11","100","25.0","0.400","0.000","0.400","0.400","0.352","0.436","0.379","2","5","85.8","19.8","1988","93.7","93.42","1","14","11","-0.3","6.08","106","152","108","145","293","331","298"
"25",543135,"Eovaldi, Nathan","2021-09-24","59","42.4","0.600","0.800","0.500","1.400","0.787","0.432","0.273","3","5","94.6","33.0","2080","88.9","89.58","3","10","15","0.7","6.68","106","153","119","149","287","326","301"
"24",592836,"Walker, Taijuan","2021-06-03","104","23.1","0.250","0.750","0.000","1.000","0.540","0.367","0.165","1","4","96.3","24.5","2130","91.5","90.87","1","10","14","-0.6","6.15","108","145","117","151","297","326","308"
"24",592836,"Walker, Taijuan","2021-07-03","106","22.6","0.000","0.000","0.000","0.000","0.173","0.273","0.111","0","3","90.1","11.0","2183","89.2","88.67","2","12","12","-0.5","6.03","121","163","119","150","303","338","291"
"24",621111,"Buehler, Walker","2021-07-28","98","24.5","0.000","0.000","0.000","0.000","0.173","0.261","0.117","0","3","91.3","19.0","2422","90.8","91.22","2","11","13","0.4","6.46","117","158","120","154","292","314","292"
"23",621111,"Buehler, Walker","2021-07-05","93","24.7","0.429","0.000","0.600","0.429","0.420","0.217","0.150","3","7","87.4","-9.8","2474","91.4","91.35","3","9","14","0.0","6.27","110","156","110","153","299","321","298"
"23",554430,"Wheeler, Zack","2021-09-06","99","23.2","0.400","0.000","0.500","0.400","0.352","0.429","0.460","2","5","84.5","-21.0","2468","94.7","96.42","1","14","9","1.7","7.17","116","149","108","152","293","320","314"
"23",543135,"Eovaldi, Nathan","2021-05-29","101","22.8","0.250","0.000","0.333","0.250","0.314","0.380","0.320","1","4","94.7","21.0","2136","90.4","90.65","3","12","11","0.2","6.66","108","156","122","151","280","321","296"
"22",592836,"Walker, Taijuan","2021-04-20","91","24.2","0.000","0.000","0.000","0.000","0.277","0.340","0.114","0","3","82.6","-37.3","2024","91.5","91.39","1","6","16","-0.1","6.27","109","158","119","148","294","331","297"
"22",608331,"Fried, Max","2021-08-08","105","21.0","0.400","0.000","0.500","0.400","0.408","0.344","0.291","2","5","71.9","3.3","2255","87.5","88.10","3","10","12","0.6","6.43","101","139","95","144","289","310","291"
"22",663556,"McClanahan, Shane","2021-05-15","75","29.3","0.400","0.600","0.500","1.000","0.596","0.460","0.268","2","5","86.7","-11.3","2349","92.6","93.00","5","9","13","0.4","6.83","107","162","121","152","305","317","298"
"22",543135,"Eovaldi, Nathan","2021-09-08","98","22.4","0.000","0.000","0.000","0.000","0.277","0.382","0.143","0","3","84.6","40.0","2018","89.6","90.50","2","9","13","0.9","6.70","117","149","109","148","277","326","313"
"22",608331,"Fried, Max","2021-06-01","92","23.9","0.333","0.000","0.400","0.333","0.293","0.330","0.357","2","6","90.5","-11.6","2397","88.5","88.83","3","13","9","0.3","6.34","105","147","129","147","314","320","295"
"22",621111,"Buehler, Walker","2021-05-22","105","21.0","0.333","0.000","0.500","0.333","0.293","0.156","0.172","1","3","53.7","6.7","2673","94.3","94.99","3","11","11","0.7","6.56","115","154","117","152","296","320","317"
"21",608331,"Fried, Max","2021-07-28","106","19.8","0.667","0.000","1.000","0.667","0.601","0.449","0.439","4","6","86.6","11.5","2396","85.2","85.09","3","9","12","-0.1","6.22","101","152","113","150","307","344","299"
"21",621111,"Buehler, Walker","2021-05-05","92","22.8","0.250","0.250","0.250","0.500","0.310","0.134","0.149","1","4","69.2","-19.8","2683","92.7","93.23","2","13","8","0.5","6.65","115","154","108","142","289","312","279"
"21",554430,"Wheeler, Zack","2021-04-20","105","20.0","0.333","0.000","0.500","0.333","0.393","0.250","0.113","1","3","61.2","-23.7","2353","95.0","96.12","3","8","13","1.1","7.11","106","143","108","147","297","327","286"
"20",554430,"Wheeler, Zack","2021-07-23","111","18.0","0.500","0.250","0.667","0.750","0.530","0.368","0.350","2","4","90.1","6.7","2324","92.8","94.44","4","13","7","1.6","7.24","108","159","114","146","296","327","295"
"20",621111,"Buehler, Walker","2021-06-13","96","20.8","0.400","0.000","0.667","0.400","0.352","0.343","0.346","2","5","98.2","11.0","2744","89.6","89.94","5","14","6","0.3","6.31","108","167","131","154","300","318","301"
"20",554430,"Wheeler, Zack","2021-04-09","94","21.3","0.250","0.250","0.333","0.500","0.310","0.278","0.289","1","4","83.9","-6.7","2417","93.7","95.21","1","9","11","1.5","7.10","119","151","114","149","303","318","286"
"20",543135,"Eovaldi, Nathan","2021-04-30","91","22.0","0.000","0.000","0.000","0.000","0.173","0.493","0.369","0","3","101.2","16.0","2037","91.2","91.47","3","10","10","0.3","6.43","111","180","126","149","301","332","306"
"20",554430,"Wheeler, Zack","2021-09-17","93","21.5","0.000","0.000","0.000","0.000","0.180","0.197","0.023","0","3","93.8","-27.0","2194","95.6","97.10","3","11","9","1.5","7.25","112","150","112","149","277","309","292"
"20",663556,"McClanahan, Shane","2021-06-20","86","23.3","0.400","0.600","1.000","1.000","0.577","0.457","0.315","2","5","99.0","20.5","2402","92.3","93.76","4","11","9","1.5","6.78","111","150","105","153","282","310","296"
"19",621111,"Buehler, Walker","2021-09-05","53","35.8","0.500","0.333","0.500","0.833","0.560","0.458","0.455","3","6","81.5","17.2","2209","90.1","90.34","0","7","12","0.2","6.34","118","152","105","150","291","317","304"
"19",592836,"Walker, Taijuan","2021-08-19","99","19.2","0.333","0.000","1.000","0.333","0.293","0.150","0.167","1","3","99.7","3.0","2007","92.9","92.41","1","7","12","-0.5","5.97","114","155","121","151","302","306","288"
"19",543135,"Eovaldi, Nathan","2021-05-06","79","24.1","0.250","0.250","0.333","0.500","0.310","0.304","0.318","1","4","84.0","7.0","2177","92.0","92.44","1","8","11","0.4","6.60","119","155","108","144","280","315","300"
"19",592836,"Walker, Taijuan","2021-07-24","76","25.0","0.500","1.000","0.250","1.500","0.815","0.628","0.356","3","6","91.3","7.5","1919","92.9","92.41","1","9","10","-0.5","5.99","109","152","121","148","310","337","307"
"19",663556,"McClanahan, Shane","2021-09-25","84","22.6","0.400","0.600","0.500","1.000","0.577","0.335","0.249","2","5","98.5","24.3","2386","88.8","89.15","5","12","7","0.3","6.61","101","150","110","153","301","324","295"
"19",621111,"Buehler, Walker","2021-08-25","106","17.9","0.250","0.000","1.000","0.250","0.220","0.184","0.187","1","4","93.6","16.0","2502","92.1","92.28","2","7","12","0.2","6.35","105","153","109","151","297","315","290"
"18",543135,"Eovaldi, Nathan","2021-09-03","98","18.4","0.000","0.000",,"0.000","0.173","0.173",,"0","3",,,"1933","88.7","89.69","3","6","12","1.0","6.79","105","152","109","151","279","311","292"
"18",621111,"Buehler, Walker","2021-04-03","90","20.0","0.250","0.750","0.000","1.000","0.502","0.454","0.357","1","4","89.9","15.3","2701","92.5","93.12","2","9","9","0.6","6.41","119","157","112","151","302","344","305"
"18",663556,"McClanahan, Shane","2021-08-19","79","22.8","0.500","0.000","0.667","0.500","0.440","0.416","0.437","2","4","89.6","18.7","2459","87.7","88.62","3","10","8","0.9","6.89","98","152","110","150","301","313","290"
"18",621111,"Buehler, Walker","2021-04-09","90","20.0","0.250","0.000","0.333","0.250","0.220","0.057","0.061","1","4","93.4","3.0","2706","92.3","92.65","0","10","8","0.4","6.34","92","151","97","148","299","314","283"
"18",663556,"McClanahan, Shane","2021-08-01","88","20.5","0.000","0.000","0.000","0.000","0.173","0.366","0.248","0","3","93.4","37.0","2381","89.5","90.34","1","8","10","0.8","6.88","100","149","113","146","317","336","295"
"18",663556,"McClanahan, Shane","2021-06-15","89","20.2","0.250","0.000","0.250","0.250","0.220","0.183","0.151","1","4","76.0","-16.7","2385","89.6","90.82","3","8","10","1.2","6.82","101","151","112","144","300","325","288"
"17",663556,"McClanahan, Shane","2021-07-20","93","18.3","0.250","0.000","0.333","0.250","0.220","0.207","0.223","1","4","94.3","-7.0","2192","86.6","81.69","5","11","6","-4.9","6.93","106","146","111","145","295","329","296"
"17",554430,"Wheeler, Zack","2021-08-30","95","17.9","0.250","0.750","0.000","1.000","0.502","0.511","0.316","1","4","95.4","25.7","2453","90.9","92.72","0","7","10","1.8","7.22","119","150","114","153","296","319","296"
"17",554430,"Wheeler, Zack","2021-06-10","105","16.2","0.250","0.000","0.500","0.250","0.220","0.065","0.067","1","4","62.3","31.5","2307","96.6","98.04","2","10","7","1.4","7.06","99","146","103","145","290","316","285"
"17",592836,"Walker, Taijuan","2021-06-09","93","18.3","0.000","0.000","0.000","0.000","0.173","0.254","0.075","0","3","92.3","38.5","2117","88.4","87.94","1","5","12","-0.5","6.11","116","148","115","152","298","327","295"
"17",592836,"Walker, Taijuan","2021-05-29","80","21.3","0.000","0.000","0.000","0.000","0.000","0.019","0.022","0","3","100.3","-28.0","2302","90.0","88.99","2","6","11","-1.0","6.06","105","148","106","148","303","323","293"
"17",608331,"Fried, Max","2021-09-01","99","17.2","0.400","1.000","0.333","1.400","0.715","0.373","0.246","2","5","96.4","8.3","2246","88.6","88.53","2","8","9","-0.1","6.14","113","154","130","148","301","310","286"
"17",543135,"Eovaldi, Nathan","2021-06-04","87","19.5","0.000","0.000","0.000","0.000","0.000","0.161","0.175","0","3","105.9","3.0","2105","94.7","95.21","1","8","9","0.5","6.76","114","154","124","152","306","335","290"
"16",554430,"Wheeler, Zack","2021-06-27","103","15.5","0.000","0.000","0.000","0.000","0.000","0.107","0.116","0","3","88.7","14.0","2299","94.5","96.29","2","8","8","1.8","7.07","120","162","109","148","293","324","315"
"16",608331,"Fried, Max","2021-07-05","91","17.6","0.333","0.000","0.500","0.333","0.393","0.243","0.098","1","3","80.3","-20.7","2414","84.8","84.88","2","5","11","0.1","6.21","110","151","109","147","301","312","280"
"16",554430,"Wheeler, Zack","2021-04-14","108","14.8","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2267","94.4","95.93","4","10","6","1.5","7.12","119","150","122","148","299","319","296"
"16",543135,"Eovaldi, Nathan","2021-05-11","102","15.7","0.000","0.000","0.000","0.000","0.000","0.176","0.108","0","3","95.5","32.0","2192","95.8","96.22","0","5","11","0.4","6.53","112","154","120","146","298","317","284"
"16",608331,"Fried, Max","2021-05-17","95","16.8","0.000","0.000","0.000","0.000","0.000","0.270","0.275","0","3","109.9","9.0","2602","83.2","83.13","4","8","8","-0.1","6.17","105","153","116","152","309","315","288"
"16",621111,"Buehler, Walker","2021-06-08","93","17.2","0.333","0.000","0.333","0.333","0.293","0.477","0.475","1","3","96.5","18.0","2754","88.2","83.33","0","9","7","-4.9","6.37","108","151","115","153","301","317","292"
"16",554430,"Wheeler, Zack","2021-08-19","100","16.0","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2304","95.0","96.28","3","8","8","1.3","7.16","114","154","111","149","300","321","282"
"16",543135,"Eovaldi, Nathan","2021-04-19","100","16.0","0.400","0.600","0.667","1.000","0.562","0.236","0.252","2","5","89.2","8.0","2115","90.1","90.61","4","11","5","0.5","6.51","119","160","115","150","286","312","296"
"16",663556,"McClanahan, Shane","2021-04-29","59","27.1","0.750","0.250","0.750","1.000","0.750","0.403","0.438","3","4","99.6","7.0","2328","93.4","94.01","1","8","8","0.6","6.86","111","148","114","145","290","318","279"
"16",554430,"Wheeler, Zack","2021-06-16","98","16.3","0.250","0.000","0.250","0.250","0.314","0.295","0.211","1","4","69.2","21.8","2344","93.4","94.90","1","5","11","1.5","6.99","103","151","112","146","299","321","295"
"16",543135,"Eovaldi, Nathan","2021-09-29","90","17.8","0.250","0.250","0.250","0.500","0.310","0.372","0.392","1","4","82.3","23.0","2045","89.0","89.84","1","7","9","0.8","6.93","113","156","104","148","296","337","280"
"15",621111,"Buehler, Walker","2021-06-24","103","14.6","0.000","0.000","0.000","0.000","0.000","0.015","0.017","0","3","70.2","56.0","2366","90.5","90.81","2","7","8","0.3","6.30","117","160","119","154","298","310","283"
"15",592836,"Walker, Taijuan","2021-04-25","95","15.8","0.500","0.250","0.500","0.750","0.562","0.670","0.552","2","4","94.3","16.8","2168","88.9","88.03","1","7","8","-0.9","5.92","102","151","101","145","286","311","294"
"15",554430,"Wheeler, Zack","2021-07-07","97","15.5","0.000","0.000","0.000","0.000","0.000","0.056","0.052","0","3","76.0","-17.0","2481","91.1","92.85","3","9","6","1.7","7.27","119","150","113","151","286","313","291"
"15",554430,"Wheeler, Zack","2021-09-22","97","15.5","0.250","0.500","0.500","0.750","0.392","0.066","0.069","1","4","75.2","-15.5","2414","91.8","93.31","3","7","8","1.5","7.19","114","153","109","148","288","312","286"
"15",554430,"Wheeler, Zack","2021-05-12","98","15.3","0.000","0.000","0.000","0.000","0.000","0.075","0.078","0","3","52.0","-53.0","2300","91.2","92.57","1","4","11","1.4","7.07","111","153","113","149","297","314","282"
"15",608331,"Fried, Max","2021-06-30","74","20.3","0.000","0.000","0.000","0.000","0.000","0.168","0.175","0","3","79.4","31.0","2397","85.2","85.21","1","8","7","0.0","6.22","113","152","125","149","311","314","286"
"15",554430,"Wheeler, Zack","2021-08-13","94","16.0","0.333","0.000","0.500","0.333","0.293","0.359","0.385","1","3","74.8","-18.0","2386","93.9","95.49","1","11","4","1.6","7.20","113","151","110","148","293","325","288"
"15",592836,"Walker, Taijuan","2021-05-17","33","45.5","0.250","0.000","0.333","0.250","0.220","0.073","0.074","1","4","92.8","-22.0","2082","87.9","87.48","2","6","9","-0.4","5.86","115","149","109","150","297","319","294"
"15",621111,"Buehler, Walker","2021-06-19","108","13.9","0.000","0.000","0.000","0.000","0.000","0.023","0.018","0","3","87.5","30.0","2480","92.7","92.63","4","6","9","-0.1","6.38","123","152","120","154","302","319","297"
"15",621111,"Buehler, Walker","2021-05-17","98","15.3","0.000","0.000","0.000","0.000","0.173","0.246","0.090","0","3","80.8","36.7","2800","91.7","91.61","2","7","8","-0.1","6.42","111","154","119","153","287","318","293"
"14",554430,"Wheeler, Zack","2021-09-28","93","15.1","0.600","0.200","0.600","0.800","0.600","0.592","0.624","3","5","80.2","-4.8","2274","92.5","94.19","0","7","7","1.7","7.26","98","145","99","144","290","308","287"
"14",621111,"Buehler, Walker","2021-08-08","95","14.7","0.400","0.200","0.667","0.600","0.424","0.340","0.351","2","5","93.3","21.3","2563","88.2","88.16","5","11","3","0.0","6.19","96","150","110","149","302","316","291"
"14",621111,"Buehler, Walker","2021-08-31","92","15.2","0.250","0.750","0.000","1.000","0.502","0.448","0.315","1","4","83.7","-2.0","2257","89.5","89.91","3","7","7","0.4","6.36","126","161","122","153","293","305","289"
"14",543135,"Eovaldi, Nathan","2021-08-17","83","16.9","0.400","0.000","0.500","0.400","0.352","0.500","0.418","2","5","88.9","32.8","1925","87.1","87.88","4","11","3","0.8","6.69","96","156","107","148","310","340","283"
"14",543135,"Eovaldi, Nathan","2021-09-14","95","14.7","0.000","0.000","0.000","0.000","0.000","0.003","0.003","0","3","91.5","56.0","1988","88.3","89.09","3","8","6","0.8","6.78","125","156","130","155","281","325","306"
"14",608331,"Fried, Max","2021-07-17","96","14.6","0.000","0.000","0.000","0.000","0.000","0.150","0.167","0","3","99.9","3.0","2121","87.8","88.36","1","3","11","0.6","6.46","114","153","121","150","295","315","291"
"14",608331,"Fried, Max","2021-08-27","93","15.1","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2222","83.1","82.86","4","6","8","-0.2","6.24","110","153","140","143","309","325","295"
"14",608331,"Fried, Max","2021-09-24","98","14.3","0.000","0.000","0.000","0.000","0.000","0.110","0.106","0","3","87.0","-17.0","2276","86.3","86.42","0","5","9","0.1","6.34","112","158","114","152","281","311","290"
"14",663556,"McClanahan, Shane","2021-06-02","79","17.7","0.000","0.000","0.000","0.000","0.000","0.004","0.003","0","3","101.5","55.0","2019","90.6","91.54","5","9","5","0.9","6.74","108","157","121","149","305","325","295"
"14",663556,"McClanahan, Shane","2021-09-08","68","20.6","0.250","0.000","0.250","0.250","0.220","0.692","0.557","1","4","102.7","8.0","2219","91.1","91.89","0","6","8","0.8","6.47","90","147","124","145","288","324","305"
"14",592836,"Walker, Taijuan","2021-04-13","80","17.5","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2248","91.6","90.64","3","4","10","-1.0","6.11","120","154","112","150","304","327","290"
"14",592836,"Walker, Taijuan","2021-09-05","82","17.1","0.000","0.000","0.000","0.000","0.173","0.302","0.190","0","3","97.9","-6.5","1890","90.7","90.38","1","3","11","-0.3","5.96","116","172","109","151","311","339","300"
"14",554430,"Wheeler, Zack","2021-04-26","114","12.3","0.000","0.000","0.000","0.000","0.000","0.186","0.195","0","3","100.9","4.0","2510","93.3","94.99","4","8","6","1.7","7.21","119","151","118","149","306","313","294"
"14",554430,"Wheeler, Zack","2021-07-29","100","14.0","0.333","0.000","0.500","0.333","0.393","0.284","0.163","1","3","94.9","-8.5","2334","94.3","95.74","1","3","11","1.4","7.22","98","149","112","147","294","327","292"
"13",621111,"Buehler, Walker","2021-07-22","99","13.1","0.000","0.000","0.000","0.000","0.000","0.288","0.316","0","3","78.9","36.0","2304","93.1","93.51","0","4","9","0.4","6.33","118","157","109","154","297","314","304"
"13",608331,"Fried, Max","2021-08-03","98","13.3","0.000","0.000","0.000","0.000","0.000","0.306","0.328","0","3","73.1","6.7","2209","87.5","87.39","0","5","8","-0.1","6.32","109","154","113","147","308","322","304"
"13",608331,"Fried, Max","2021-09-19","99","13.1","0.333","0.000","0.333","0.333","0.293","0.242","0.253","1","3","71.7","-8.5","2126","90.6","91.09","2","8","5","0.5","6.45","101","138","100","143","292","306","273"
"13",621111,"Buehler, Walker","2021-08-14","110","11.8","0.000","0.000","0.000","0.000","0.000","0.059","0.046","0","3","81.1","-18.0","2310","91.7","91.60","1","6","7","-0.1","6.38","122","159","113","153","282","318","296"
"13",608331,"Fried, Max","2021-05-23","87","14.9","0.000","0.000","0.000","0.000","0.173","0.290","0.128","0","3","82.3","24.0","2204","89.6","89.83","0","6","7","0.2","6.23","107","152","118","151","302","306","283"
"13",554430,"Wheeler, Zack","2021-09-11","101","12.9","0.500","0.000","0.500","0.500","0.440","0.440","0.475","2","4","89.9","2.8","2375","93.9","95.34","1","7","6","1.4","7.14","97","147","105","148","283","312","290"
"13",543135,"Eovaldi, Nathan","2021-08-28","97","13.4","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2023","88.6","89.41","4","6","7","0.8","6.70","118","162","120","152","302","327","294"
"13",543135,"Eovaldi, Nathan","2021-04-07","91","14.3","0.400","0.200","0.400","0.600","0.424","0.445","0.481","2","5","66.3","16.2","2077","89.9","90.29","0","5","8","0.4","6.50","111","152","116","151","272","315","310"
"13",592836,"Walker, Taijuan","2021-09-29","90","14.4","0.250","0.000","0.250","0.250","0.220","0.232","0.239","1","4","77.4","22.8","2220","91.9","90.92","1","7","6","-1.0","5.87","108","150","100","147","284","310","287"
"13",592836,"Walker, Taijuan","2021-07-29","87","14.9","0.000","0.000","0.000","0.000","0.173","0.190","0.023","0","3","53.2","54.0","2081","91.0","90.44","1","7","6","-0.6","5.82","104","172","115","150","291","325","301"
"13",608331,"Fried, Max","2021-09-07","96","13.5","0.000","0.000","0.000","0.000","0.173","0.409","0.332","0","3","81.0","-13.0","2245","87.8","88.02","0","4","9","0.2","6.39","98","152","112","151","307","323","296"
"13",543135,"Eovaldi, Nathan","2021-07-17","94","13.8","0.000","0.000","0.000","0.000","0.000","0.010","0.010","0","3","81.4","52.0","2202","92.3","93.02","3","6","7","0.7","6.81","119","151","119","153","307","336","283"
"13",621111,"Buehler, Walker","2021-09-28","90","14.4","0.000","0.000","0.000","0.000","0.000","0.050","0.051","0","3","74.6","3.0","2345","91.1","91.31","5","6","7","0.2","6.26","126","154","114","152","286","311","294"
"13",592836,"Walker, Taijuan","2021-07-09","86","15.1","0.000","0.000","0.000","0.000","0.000","0.241","0.268","0","3","81.7","8.5","2104","88.7","88.18","1","6","7","-0.5","5.91","123","158","110","155","292","337","299"
"13",592836,"Walker, Taijuan","2021-08-14","93","14.0","0.000","0.000","0.000","0.000","0.173","0.200","0.033","0","3","78.0","-1.0","1969","92.9","92.45","0","4","9","-0.4","6.14","101","155","105","149","293","325","295"
"13",592836,"Walker, Taijuan","2021-06-15","92","14.1","0.400","0.600","0.250","1.000","0.577","0.623","0.484","2","5","94.6","14.2","2103","89.6","88.35","0","6","7","-1.2","5.83","119","161","114","152","301","339","314"
"12",621111,"Buehler, Walker","2021-10-03","79","15.2","0.000","0.000","0.000","0.000","0.000","0.189","0.204","0","3","75.4","-39.5","2467","89.0","89.52","2","5","7","0.5","6.32","122","156","119","150","296","310","288"
"12",543135,"Eovaldi, Nathan","2021-08-06","86","14.0","0.000","0.000","0.000","0.000","0.000","0.072","0.076","0","3","86.1","10.0","1998","89.5","90.06","3","6","6","0.6","6.81","109","153","111","153","302","323","286"
"12",592836,"Walker, Taijuan","2021-09-11","103","11.7","0.000","0.000","0.000","0.000","0.000","0.029","0.032","0","3","88.1","-13.0","2192","90.1","89.60","3","4","8","-0.5","6.03","116","169","110","149","307","326","300"
"12",543135,"Eovaldi, Nathan","2021-07-06","104","11.5","0.250","0.250","0.333","0.500","0.310","0.427","0.344","1","4","86.1","22.7","2105","92.3","92.83","2","6","6","0.5","6.78","120","160","121","150","310","329","290"
"12",621111,"Buehler, Walker","2021-05-28","92","13.0","0.333","0.000","0.333","0.333","0.293","0.401","0.404","1","3","65.3","-2.8","2844","89.2","89.47","0","7","5","0.3","6.41","120","151","120","152","293","314","300"
"12",554430,"Wheeler, Zack","2021-05-18","92","13.0","0.000","0.000",,"0.000","0.000","0.000",,"0","3",,,"2367","96.9","98.23","3","5","7","1.3","7.21","114","150","109","151","289","306","281"
"12",592836,"Walker, Taijuan","2021-06-25","68","17.6","0.250","0.000","0.500","0.250","0.220","0.181","0.142","1","4","90.7","7.5","1935","91.0","90.48","1","4","8","-0.5","5.93","109","154","110","149","299","328","287"
"12",543135,"Eovaldi, Nathan","2021-06-14","81","14.8","0.000","0.000","0.000","0.000","0.000","0.072","0.068","0","3","89.2","26.0","2077","92.9","93.68","1","6","6","0.8","6.59","120","156","117","153","286","327","303"
"12",543135,"Eovaldi, Nathan","2021-05-22","85","14.1","0.000","0.000","0.000","0.000","0.000","0.085","0.090","0","3","87.0","-2.0","2172","90.1","90.84","2","7","5","0.7","6.78","117","164","121","152","300","327","287"
"12",608331,"Fried, Max","2021-09-29","98","12.2","0.000","0.000","0.000","0.000","0.000","0.079","0.081","0","3","81.6","-24.5","2265","88.7","89.15","1","8","4","0.5","6.43","114","153","112","152","305","330","295"
"12",608331,"Fried, Max","2021-06-18","98","12.2","0.000","0.000","0.000","0.000","0.000","0.166","0.184","0","3","81.6","0.5","2365","86.4","86.48","1","5","7","0.1","6.24","112","154","116","150","310","308","271"
"12",621111,"Buehler, Walker","2021-07-10","95","12.6","0.250","0.000","0.250","0.250","0.220","0.203","0.221","1","4","71.6","5.3","2578","88.9","89.25","0","5","7","0.4","6.32","102","154","115","154","291","314","291"
"12",554430,"Wheeler, Zack","2021-07-02","114","10.5","0.000","0.000","0.000","0.000","0.000","0.116","0.129","0","3","76.7","0.0","2393","95.6","96.96","2","7","5","1.4","7.14","120","153","115","151","293","315","282"
"12",621111,"Buehler, Walker","2021-09-17","95","12.6","0.250","0.000","0.333","0.250","0.220","0.182","0.199","1","4","82.8","25.3","2377","88.6","88.88","2","8","4","0.3","6.38","114","156","105","148","303","312","279"
"12",608331,"Fried, Max","2021-05-05","72","16.7","0.000","0.000","0.000","0.000","0.231","0.268","0.056","0","2","71.6","-12.0","2186","89.0","89.40","2","5","7","0.4","6.39","108","151","118","150","301","305","293"
